"Decision Modal Title","Decision Modal Title"
"Decrease Module Height","Decrease Module Height"
Default,Default
"Default (Global Settings)","Default (Global Settings)"
"Default BG Position","Default BG Position"
"Default BG Repeat","Default BG Repeat"
"Default Basics","Default Basics"
"Default Height","Default Height"
"Default Image Fit","Default Image Fit"
"Default Image Size","Default Image Size"
"Default New Layer Settings","Default New Layer Settings"
"Default Presets","Default Presets"
"Default Setting","Default Setting"
"Default Settings for Layer","Default Settings for Layer"
"Default desktop content width","Default desktop content width"
"Default mobile content width","Default mobile content width"
"Default notebook content width","Default notebook content width"
"Default tablet content width","Default tablet content width"
"Default' will use the Slider's Lazy Load setting, 'Force' will LazyLoad the image regardless of the Slider's settings, and 'Ignore' will set LazyLoad to off regardless of the Slider's settings.","Default' will use the Slider's Lazy Load setting, 'Force' will LazyLoad the image regardless of the Slider's settings, and 'Ignore' will set LazyLoad to off regardless of the Slider's settings."
Defaults,Defaults
"Define a custom height attribute for external image urls","Define a custom height attribute for external image urls"
"Define a custom width attribute for external image urls","Define a custom width attribute for external image urls"
"Define a depth for each of the 15 options, which can then be assigned to any given Layer","Define a depth for each of the 15 options, which can then be assigned to any given Layer"
"Define an optional ID for the Layer to target it with custom CSS/JavaScript","Define an optional ID for the Layer to target it with custom CSS/JavaScript"
"Define an optional ID for the Layer's outer-most wrapper to target it with custom CSS/JavaScript.","Define an optional ID for the Layer's outer-most wrapper to target it with custom CSS/JavaScript."
"Define custom grid widths and heights per device/viewport","Define custom grid widths and heights per device/viewport"
"Define the 'alt' attribute for the Slide's main background image.  Useful for SEO purposes.","Define the 'alt' attribute for the Slide's main background image.  Useful for SEO purposes."
"Define the 'title' attribute for the Slide's main background image.  Useful for screen readers.","Define the 'title' attribute for the Slide's main background image.  Useful for screen readers."
"Define the CSS padding-bottom for the carousel items (px)","Define the CSS padding-bottom for the carousel items (px)"
"Define the CSS padding-top for the carousel items (px)","Define the CSS padding-top for the carousel items (px)"
"Define the Layer's 'rel' attribute","Define the Layer's 'rel' attribute"
"Define the Layer's tab-index.  Useful for defining focus on elements.","Define the Layer's tab-index.  Useful for defining focus on elements."
"Define the Layer's title attribute","Define the Layer's title attribute"
"Define the spacing between the carousel items (px)","Define the spacing between the carousel items (px)"
"Define when the loop animation should begin after the Slide is shown","Define when the loop animation should begin after the Slide is shown"
Delay,Delay
"Delay Time","Delay Time"
"Delay between Words","Delay between Words"
"Delay between Words Pattern","Delay between Words Pattern"
Delete,Delete
"Delete Selected Slide","Delete Selected Slide"
"Deletion Behavior","Deletion Behavior"
"Deletion Delay","Deletion Delay"
"Depricated Function !<br>Only visible by Rendering. Limited influence on Styled Layers. Custom CSS Inline will be removed in Version 6.2","Depricated Function !<br>Only visible by Rendering. Limited influence on Styled Layers. Custom CSS Inline will be removed in Version 6.2"
Depths,Depths
"Deregister this Code","Deregister this Code"
Descending,Descending
Description,Description
Desktop,Desktop
"Desktop Height","Desktop Height"
"Desktop Swipe Enabled","Desktop Swipe Enabled"
"Desktop Viewport","Desktop Viewport"
"Desktop Width","Desktop Width"
"Determines how much movement will occur for the Panorama ""Throw"" control","Determines how much movement will occur for the Panorama ""Throw"" control"
"Determines the tilt of the hand as the Layer is drawn/moved","Determines the tilt of the hand as the Layer is drawn/moved"
"Diagonal From","Diagonal From"
"Diff. Anim","Diff. Anim"
Dimension,Dimension
Direction,Direction
Disable,Disable
"Disable Blur/Focus behav.","Disable Blur/Focus behav."
"Disable Blur/Focus behavior","Disable Blur/Focus behavior"
"Disable Film Strip on Slide to use Pan Zoom Effect again.","Disable Film Strip on Slide to use Pan Zoom Effect again."
"Disable Ken B.","Disable Ken B."
"Disable Mobile","Disable Mobile"
"Disable PanZoom on Mobile","Disable PanZoom on Mobile"
"Disable Parallax/3D on Mobile","Disable Parallax/3D on Mobile"
"Disable RS Font Awesome Library","Disable RS Font Awesome Library"
"Disable Slider","Disable Slider"
"Disable Slider on Mobile","Disable Slider on Mobile"
"Disable Slider resizing when the user navigates away from the tab/window and returns to the page","Disable Slider resizing when the user navigates away from the tab/window and returns to the page"
"Disable all possible user-interaction with the video","Disable all possible user-interaction with the video"
"Disable on Mobile","Disable on Mobile"
"Disable slider on mobile, hide layer content below screen size","Disable slider on mobile, hide layer content below screen size"
"Disable the PanZoom effect for mobile devices","Disable the PanZoom effect for mobile devices"
"Disable the Parallax/3D effects for mobile devices","Disable the Parallax/3D effects for mobile devices"
"Disable the Particles effect on mobile devices.","Disable the Particles effect on mobile devices."
"Disable the effects on mobile devices","Disable the effects on mobile devices"
"Disable the polyfold edge on mobile devices","Disable the polyfold edge on mobile devices"
"Disable user-interaction on mobile devices","Disable user-interaction on mobile devices"
"Disable, Load on your own","Disable, Load on your own"
Disabled,Disabled
"Disabled - Time Based","Disabled - Time Based"
Disappear,Disappear
"Disappear Time","Disappear Time"
Display,Display
"Display Mode in Column","Display Mode in Column"
"Display a certain photoset from a user","Display a certain photoset from a user"
"Display a gallery","Display a gallery"
"Display a group\'s photos","Display a group\'s photos"
"Display a special effect when the user clicks anywhere in the Slide","Display a special effect when the user clicks anywhere in the Slide"
"Display a special effect when the user hovers their mouse over the Slide","Display a special effect when the user hovers their mouse over the Slide"
"Display a spinner animation when the Module first loads","Display a spinner animation when the Module first loads"
"Display a user\'s public photos","Display a user\'s public photos"
"Display controls in the video/audio player","Display controls in the video/audio player"
"Display debug information on the Slider to help show issues during development","Display debug information on the Slider to help show issues during development"
"Display the Slider 100% width across the page","Display the Slider 100% width across the page"
"Display the Slider as a traditional Carousel","Display the Slider as a traditional Carousel"
"Display the Slider at 100% width and height","Display the Slider at 100% width and height"
"Display the bullets next to one another (horizontal) or on top of one another (vertical)","Display the bullets next to one another (horizontal) or on top of one another (vertical)"
"Display the tabs next to one another (horizontal) or on top of one another (vertical)","Display the tabs next to one another (horizontal) or on top of one another (vertical)"
"Display the thumbs next to one another (horizontal) or on top of one another (vertical)","Display the thumbs next to one another (horizontal) or on top of one another (vertical)"
Distance,Distance
"Distance between Particles","Distance between Particles"
Distortion,Distortion
"Distortion 2D Rotation","Distortion 2D Rotation"
"Distortion Animation","Distortion Animation"
"Distortion Cross Transition","Distortion Cross Transition"
"Distortion Effect","Distortion Effect"
"Distortion Effect Library","Distortion Effect Library"
"Distortion Image Map","Distortion Image Map"
"Distortion Interaction","Distortion Interaction"
"Distortion Interaction Duration","Distortion Interaction Duration"
"Distortion Interaction Easing","Distortion Interaction Easing"
"Distortion Library","Distortion Library"
"Distortion Map","Distortion Map"
"Distortion Map Size","Distortion Map Size"
"Distortion Mouse Event","Distortion Mouse Event"
"Distortion Presets","Distortion Presets"
"Distortion Rotation X","Distortion Rotation X"
"Distortion Rotation Y","Distortion Rotation Y"
"Distortion Scale X","Distortion Scale X"
"Distortion Scale Y","Distortion Scale Y"
"Distortion Speed X","Distortion Speed X"
"Distortion Speed Y","Distortion Speed Y"
"Distortion Template could not be deleted","Distortion Template could not be deleted"
"Distortion Template could not be saved","Distortion Template could not be saved"
"Distortion Template deleted","Distortion Template deleted"
"Distortion Template saved","Distortion Template saved"
"Distortion Transition","Distortion Transition"
"Distortion Transition Duration","Distortion Transition Duration"
"Distortion Transition Easing","Distortion Transition Easing"
"Divider Line","Divider Line"
"Divider Line Color","Divider Line Color"
"Divider Line Shadow","Divider Line Shadow"
"Divider Line Width","Divider Line Width"
"Do It","Do It"
Docs,Docs
"Docs & FAQs","Docs & FAQs"
Documentation,Documentation
"Don't Force Fullwidth","Don't Force Fullwidth"
"Don't show tooltips again","Don't show tooltips again"
"Dont Do It","Dont Do It"
"Dont Force Fullwidth","Dont Force Fullwidth"
Dotted,Dotted
"Dotted Overlay","Dotted Overlay"
Double,Double
Drag,Drag
"Drag Block Vertical","Drag Block Vertical"
"Drag Container","Drag Container"
"Drag Container Padding","Drag Container Padding"
"Drag and drop the images next to one another to define a custom order, and set the image from the Media/Object Library buttons below.","Drag and drop the images next to one another to define a custom order, and set the image from the Media/Object Library buttons below."
"Drag to Select","Drag to Select"
"Drag/Reveal Icons","Drag/Reveal Icons"
Draw,Draw
"Draw Edges","Draw Edges"
"Draw From","Draw From"
"Draw From Bottom","Draw From Bottom"
"Draw From Left","Draw From Left"
"Draw From Right","Draw From Right"
"Draw From Top","Draw From Top"
"Draw from","Draw from"
"Draw on Scroll","Draw on Scroll"
"Draw the polyfold shape when the page is scrolled","Draw the polyfold shape when the page is scrolled"
"Draw the shape based on the Slider's height or the browser window's height","Draw the shape based on the Slider's height or the browser window's height"
"Draw/Move the currently selected Layer with the Whiteboard AddOn","Draw/Move the currently selected Layer with the Whiteboard AddOn"
"Drawing Range","Drawing Range"
"Drawing Transition","Drawing Transition"
Dribbble,Dribbble
"Drifting Snow","Drifting Snow"
"Drifting Snow/Windy","Drifting Snow/Windy"
Drizzle,Drizzle
"Drizzle Early","Drizzle Early"
"Drizzle Late","Drizzle Late"
Drizzle/Fog,Drizzle/Fog
Drizzle/Wind,Drizzle/Wind
Drizzle/Windy,Drizzle/Windy
Duotone,Duotone
"Duotone Easing","Duotone Easing"
"Duotone Filter","Duotone Filter"
"Duotone Transition Duration","Duotone Transition Duration"
"Duotone Transitions","Duotone Transitions"
Duplicate,Duplicate
Duration,Duration
"Dynamic Viewport Loading","Dynamic Viewport Loading"
"Ease Speed","Ease Speed"
Easing,Easing
"Edge to Middle","Edge to Middle"
"Edit Content Layers","Edit Content Layers"
"Edit text, images, videos, styles, position and size for your content","Edit text, images, videos, styles, position and size for your content"
"Editor View","Editor View"
Effect,Effect
Effects,Effects
"Empty Placeholder","Empty Placeholder"
Enable,Enable
"Enable 3D Effects","Enable 3D Effects"
"Enable 3D Rotation","Enable 3D Rotation"
"Enable Access Permissions","Enable Access Permissions"
"Enable AddOn","Enable AddOn"
"Enable Arrows","Enable Arrows"
"Enable Blur","Enable Blur"
"Enable Border/Stroke","Enable Border/Stroke"
"Enable Bottom Edge","Enable Bottom Edge"
"Enable Box Shadow","Enable Box Shadow"
"Enable Bullets","Enable Bullets"
"Enable Bullets for the Slider's navigation","Enable Bullets for the Slider's navigation"
"Enable Clip Path","Enable Clip Path"
"Enable Connected Lines","Enable Connected Lines"
"Enable Distortion Addon","Enable Distortion Addon"
"Enable FilmStrip","Enable FilmStrip"
"Enable Filter Animation","Enable Filter Animation"
"Enable Keyboard Navigation","Enable Keyboard Navigation"
"Enable Layer Mask","Enable Layer Mask"
"Enable Loop Effects","Enable Loop Effects"
"Enable Mouse Scroll","Enable Mouse Scroll"
"Enable Overlay","Enable Overlay"
"Enable Paintbrush Addon","Enable Paintbrush Addon"
"Enable PanZoom","Enable PanZoom"
"Enable Panorama","Enable Panorama"
"Enable Parallax/3D Effects","Enable Parallax/3D Effects"
"Enable Particles","Enable Particles"
"Enable Polyfold Edge","Enable Polyfold Edge"
"Enable Progress Bar","Enable Progress Bar"
"Enable Scaling","Enable Scaling"
"Enable Slide Link","Enable Slide Link"
"Enable Spike Masks","Enable Spike Masks"
"Enable Spikes","Enable Spikes"
"Enable Tabs","Enable Tabs"
"Enable Tabs for the Slider's navigation","Enable Tabs for the Slider's navigation"
"Enable Text Shadow","Enable Text Shadow"
"Enable Text-Split Animations","Enable Text-Split Animations"
"Enable Thumbnails","Enable Thumbnails"
"Enable Thumbnails for the Slider's navigation","Enable Thumbnails for the Slider's navigation"
"Enable Timeline Loops","Enable Timeline Loops"
"Enable Top Edge","Enable Top Edge"
"Enable Touch Swipe","Enable Touch Swipe"
"Enable Touch Swipe for Desktop","Enable Touch Swipe for Desktop"
"Enable TypeWriter","Enable TypeWriter"
"Enable Viewport Stop","Enable Viewport Stop"
"Enable Whiteboard","Enable Whiteboard"
"Enable a blinking cursor for the TypeWriter effect","Enable a blinking cursor for the TypeWriter effect"
"Enable a top or bottom edge for the Polyfold AddOn","Enable a top or bottom edge for the Polyfold AddOn"
"Enable autoplay for the Slider to automatically change between slides","Enable autoplay for the Slider to automatically change between slides"
"Enable custom styling overrides for the bullets","Enable custom styling overrides for the bullets"
"Enable custom styling overrides for the tabs","Enable custom styling overrides for the tabs"
"Enable delays between each word as they are typed.  This helps to create a more natural typing visual.","Enable delays between each word as they are typed.  This helps to create a more natural typing visual."
"Enable google font download","Enable google font download"
"Enable left/right Arrows for the Slider's navigation","Enable left/right Arrows for the Slider's navigation"
"Enable left/right/up/down keys to control the Slider","Enable left/right/up/down keys to control the Slider"
"Enable mouse interation for the distortion effect","Enable mouse interation for the distortion effect"
"Enable mouse scrolling to control Slide changes","Enable mouse scrolling to control Slide changes"
"Enable multiple stage sizes for custom set responsive content","Enable multiple stage sizes for custom set responsive content"
"Enable sequenced lines for the typewriter effect.  Additional lines can be added in the Layer's content section","Enable sequenced lines for the typewriter effect.  Additional lines can be added in the Layer's content section"
"Enable the Before/After AddOn for the current Slide","Enable the Before/After AddOn for the current Slide"
"Enable the Distortion Effect Addon for the current Slide","Enable the Distortion Effect Addon for the current Slide"
"Enable the Exploding Layers AddOn for the Layer Animation(s), available for ""In -> Anim From"" and ""Out -> Anim To","Enable the Exploding Layers AddOn for the Layer Animation(s), available for ""In -> Anim From"" and ""Out -> Anim To"
"Enable the FilmStrip AddOn for the current Slide","Enable the FilmStrip AddOn for the current Slide"
"Enable the Laptop responsive viewport","Enable the Laptop responsive viewport"
"Enable the PanZoom effect by default for newly created Slides","Enable the PanZoom effect by default for newly created Slides"
"Enable the PanZoom effect by default for this Slide","Enable the PanZoom effect by default for this Slide"
"Enable the Panorama AddOn for this Slide","Enable the Panorama AddOn for this Slide"
"Enable the Parallax/3D effect engine for the Slider","Enable the Parallax/3D effect engine for the Slider"
"Enable the Particles AddOn for this Slide","Enable the Particles AddOn for this Slide"
"Enable the Phone responsive viewport","Enable the Phone responsive viewport"
"Enable the Tablet responsive viewport","Enable the Tablet responsive viewport"
"Enable the TypeWriter effect for the selected Layer","Enable the TypeWriter effect for the selected Layer"
"Enable the paintbrush AddOn for the current Slide","Enable the paintbrush AddOn for the current Slide"
"Enable the special effects engine for the Slider","Enable the special effects engine for the Slider"
"Enable this option to animate all particles size at the same time (otherwise they will animate randomly).","Enable this option to animate all particles size at the same time (otherwise they will animate randomly)."
"Enable this option to animate the opacity level of all particles at the same time (otherwise they will animate randomly).","Enable this option to animate the opacity level of all particles at the same time (otherwise they will animate randomly)."
"Enable touch swiping on Desktop computers to navigate to the previous/next slides","Enable touch swiping on Desktop computers to navigate to the previous/next slides"
"Enable touch swiping to navigate to the previous/next slides","Enable touch swiping to navigate to the previous/next slides"
"Enable/Disable Navigation","Enable/Disable Navigation"
"Enable/Disable filter effects for the Layer as the Module scrolls into and out of view.  Filter effects applied via the <a href='http://docs.themepunch.com/slider-revolution/scroll-effects/' target='_blank'>Module Settings</a>","Enable/Disable filter effects for the Layer as the Module scrolls into and out of view.  Filter effects applied via the <a href='http://docs.themepunch.com/slider-revolution/scroll-effects/' target='_blank'>Module Settings</a>"
Enabled,Enabled
"Enabled - Scroll Based","Enabled - Scroll Based"
End,End
"End Behavior","End Behavior"
"End Frame","End Frame"
"End Position X","End Position X"
"End Position Y","End Position Y"
"End Time","End Time"
"End X Position","End X Position"
"End Y Position","End Y Position"
"End Z Position","End Z Position"
"End rotate2D","End rotate2D"
"End rotateX","End rotateX"
"End rotateY","End rotateY"
"End scaleX","End scaleX"
"End scaleY","End scaleY"
"End skewX","End skewX"
"End skewY","End skewY"
"End the video at this time (minutes:seconds, such as 01:30)","End the video at this time (minutes:seconds, such as 01:30)"
"End/Out Animation: To","End/Out Animation: To"
"Ending Slide","Ending Slide"
"Enhanced Distortion","Enhanced Distortion"
"Ensures that the video will be displayed full-width and full-height regardless of its aspect ratio","Ensures that the video will be displayed full-width and full-height regardless of its aspect ratio"
"Enter Access Secret","Enter Access Secret"
"Enter Access Token","Enter Access Token"
"Enter Api Key","Enter Api Key"
"Enter Channel Name","Enter Channel Name"
"Enter Consumer Key","Enter Consumer Key"
"Enter Container .class or #id","Enter Container .class or #id"
"Enter External URL","Enter External URL"
"Enter FaceBook Page URL","Enter FaceBook Page URL"
"Enter Gallery URL","Enter Gallery URL"
"Enter Group Name","Enter Group Name"
"Enter Group URL","Enter Group URL"
"Enter Image URL","Enter Image URL"
"Enter Image URL...","Enter Image URL..."
"Enter Link","Enter Link"
"Enter MPEG Source","Enter MPEG Source"
"Enter Purchase Code","Enter Purchase Code"
"Enter Secret","Enter Secret"
"Enter Showcase Id","Enter Showcase Id"
"Enter Twitter Name","Enter Twitter Name"
"Enter User Name","Enter User Name"
"Enter User URL","Enter User URL"
"Enter Video ID","Enter Video ID"
"Enter Vimeo ID","Enter Vimeo ID"
"Enter Vimeo Id","Enter Vimeo Id"
"Enter YouTube Channel ID","Enter YouTube Channel ID"
"Enter YouTube ID","Enter YouTube ID"
"Enter YouTube Id","Enter YouTube Id"
"Enter a Module name","Enter a Module name"
"Enter a custom title for the Slide's main background image.  Useful for screen readers.","Enter a custom title for the Slide's main background image.  Useful for screen readers."
"Enter a list of Post ID's to include in the Slider, or select 'Popular/Recent' to populate the list automatically","Enter a list of Post ID's to include in the Slider, or select 'Popular/Recent' to populate the list automatically"
"Enter a specific amount of times the Slide's timeeline should loop or use 'unlimited' to loop continusously until the Slide changes","Enter a specific amount of times the Slide's timeeline should loop or use 'unlimited' to loop continusously until the Slide changes"
"Enter an image url or select/upload an image from the Media or Object Library to be used as the Slider's global background image","Enter an image url or select/upload an image from the Media or Object Library to be used as the Slider's global background image"
"Enter custom alternative text for the Slide's main background image.  Useful for SEO purposes.","Enter custom alternative text for the Slide's main background image.  Useful for SEO purposes."
"Enter the App ID","Enter the App ID"
"Enter the App Secret","Enter the App Secret"
"Enter the absolute URL of the flickr gallery you wish to include","Enter the absolute URL of the flickr gallery you wish to include"
"Enter the absolute URL of the flickr group irl you wish to include","Enter the absolute URL of the flickr group irl you wish to include"
"Enter the channel ID of the YouTube account","Enter the channel ID of the YouTube account"
"Enter the username, album ID, group name or channel name of the Vimeo account to use as the stream","Enter the username, album ID, group name or channel name of the Vimeo account to use as the stream"
"Enter your Api Key","Enter your Api Key"
"Enter your Email","Enter your Email"
"Enter your Facebook Page URL for the API query","Enter your Facebook Page URL for the API query"
"Enter your Flickr API key.  <a href='http://weblizar.com/get-flickr-api-key/' target='_blank'>Learn more</a>","Enter your Flickr API key.  <a href='http://weblizar.com/get-flickr-api-key/' target='_blank'>Learn more</a>"
"Enter your Flickr user URL for the API query","Enter your Flickr user URL for the API query"
"Enter your Instagram User Name for the API query","Enter your Instagram User Name for the API query"
"Enter your Twitter User Name/Handle for the API query","Enter your Twitter User Name/Handle for the API query"
"Enter your YouTube API key.  <a href='https://developers.google.com/youtube/v3/getting-started#before-you-start' target='_blank'>Learn more</a>","Enter your YouTube API key.  <a href='https://developers.google.com/youtube/v3/getting-started#before-you-start' target='_blank'>Learn more</a>"
"Enter/Exit Fullscreen","Enter/Exit Fullscreen"
Environment,Environment
"Error downloading layers","Error downloading layers"
"Error downloading layers data","Error downloading layers data"
"Error downloading object","Error downloading object"
Event,Event
Events,Events
"Exceeded filesize limit.","Exceeded filesize limit."
Excerpt,Excerpt
"Excerpt ipsum dolor sit amet, consetetur sadipscing elitr sed diam nonumy.","Excerpt ipsum dolor sit amet, consetetur sadipscing elitr sed diam nonumy."
"Expand Circle","Expand Circle"
"Exploding Direction","Exploding Direction"
"Exploding Layer Animation","Exploding Layer Animation"
"Exploding Layer Color","Exploding Layer Color"
"Exploding Layer Shape","Exploding Layer Shape"
"Exploding Layers","Exploding Layers"
"External Image","External Image"
"External Image Height","External Image Height"
"External Image URL","External Image URL"
"External Image Width","External Image Width"
"External Scroll","External Scroll"
"FAQ\'s","FAQ\'s"
FAQs,FAQs
"FREE POSITIONED LAYERS","FREE POSITIONED LAYERS"
"FaceBook Settings","FaceBook Settings"
Facebook,Facebook
"Facebook Extras","Facebook Extras"
"Factor on BG\'s","Factor on BG\'s"
"Factor on Layers","Factor on Layers"
"Factory Skins","Factory Skins"
Fade,Fade
"Fade Effect","Fade Effect"
"Fade Items","Fade Items"
"Fade Layers in and out as the page scrolls into and out of view","Fade Layers in and out as the page scrolls into and out of view"
"Fade Settings","Fade Settings"
"Fade Time","Fade Time"
"Fade the Slider out when  it scrolls into and out of view","Fade the Slider out when  it scrolls into and out of view"
Fair,Fair
Fair/Windy,Fair/Windy
"Fallback Settings","Fallback Settings"
"Favorite Count","Favorite Count"
"Featured Only","Featured Only"
"Fetch By","Fetch By"
"Few Showers","Few Showers"
"Few Showers/Wind","Few Showers/Wind"
"Few Snow Showers","Few Snow Showers"
"File Name","File Name"
"File validation failed.","File validation failed."
Filename,Filename
Fill,Fill
"FilmStrip Direction","FilmStrip Direction"
"FilmStrip Speed","FilmStrip Speed"
Filmstrip,Filmstrip
Filter,Filter
"Filter Effect Scroll Based","Filter Effect Scroll Based"
"Filter Hover","Filter Hover"
Filters,Filters
"Find My Code","Find My Code"
"Find information about the YouTube API key <a target=""_blank"" href=""https://developers.google.com/youtube/v3/getting-started#before-you-start"">here</a>","Find information about the YouTube API key <a target=""_blank"" href=""https://developers.google.com/youtube/v3/getting-started#before-you-start"">here</a>"
"Finnished with slide change","Finnished with slide change"
First,First
"First Slide","First Slide"
"First Slide Animation","First Slide Animation"
"First Slide Transition Duration","First Slide Transition Duration"
"First Slide Transition Type","First Slide Transition Type"
"Five Spikes","Five Spikes"
"Fix Soft Edges","Fix Soft Edges"
"Fix during Scroll","Fix during Scroll"
"Fixed on Top","Fixed on Top"
Flickr,Flickr
"Flickr Extras","Flickr Extras"
"Flickr Settings","Flickr Settings"
Float,Float
Fog,Fog
"Fog Early/Clouds Late","Fog Early/Clouds Late"
"Fog Late","Fog Late"
Fog/Windy,Fog/Windy
Foggy,Foggy
Follow,Follow
"Follow Link","Follow Link"
Font,Font
"Font & Icon","Font & Icon"
"Font Family","Font Family"
"Font Hover Style","Font Hover Style"
"Font Size","Font Size"
"Font Weight","Font Weight"
"Font-Style: Italic","Font-Style: Italic"
"Force Cover","Force Cover"
"Force Cover Mode","Force Cover Mode"
"Force Lazy Loading","Force Lazy Loading"
"Force Overflow","Force Overflow"
"Force Overflow Visible","Force Overflow Visible"
"Force Prepare","Force Prepare"
"ForeCast Date x Days from now (x:1-9)","ForeCast Date x Days from now (x:1-9)"
"ForeCast Day x Alt High","ForeCast Day x Alt High"
"ForeCast Day x Alt Low","ForeCast Day x Alt Low"
"ForeCast Day x Code","ForeCast Day x Code"
"ForeCast Day x Day","ForeCast Day x Day"
"ForeCast Day x High","ForeCast Day x High"
"ForeCast Day x Icon","ForeCast Day x Icon"
"ForeCast Day x Image","ForeCast Day x Image"
"ForeCast Day x Low","ForeCast Day x Low"
"ForeCast Day x Text","ForeCast Day x Text"
"ForeCast Day x Thumbnail","ForeCast Day x Thumbnail"
Forward,Forward
"Four Spikes","Four Spikes"
"Four custom device sizes are activated and a layers size / position is automatically calculated from its desktop device size. You can make individual adjustments to layers in all device sizes.","Four custom device sizes are activated and a layers size / position is automatically calculated from its desktop device size. You can make individual adjustments to layers in all device sizes."
"Four custom device sizes are activated and layers need to be manually adjusted to their respective device sizes.","Four custom device sizes are activated and layers need to be manually adjusted to their respective device sizes."
"Frame Alias","Frame Alias"
"Frame M","Frame M"
"Frame N","Frame N"
"Frame wait\'s on Action","Frame wait\'s on Action"
"Freezing Drizzle","Freezing Drizzle"
"Freezing Drizzle/Windy","Freezing Drizzle/Windy"
"Freezing Rain","Freezing Rain"
From,From
"From Bottom","From Bottom"
"From Left","From Left"
"From Right","From Right"
"From Slider Settings","From Slider Settings"
"From Stream","From Stream"
"From Top","From Top"
Front,Front
"Full Height","Full Height"
"Full Screen","Full Screen"
"Full Width","Full Width"
Full-Screen,Full-Screen
Full-Width,Full-Width
Function,Function
"Further License Information","Further License Information"
"Further module customization","Further module customization"
Gallery,Gallery
"Gallery URL","Gallery URL"
Gap,Gap
"Gap (Border)","Gap (Border)"
Gap/Spacing,Gap/Spacing
General,General
"General Settings","General Settings"
"Get access to the latest News from ThemePunch. We promise to never send you Spam!","Get access to the latest News from ThemePunch. We promise to never send you Spam!"
"Get the amount of existing slides in the slider.","Get the amount of existing slides in the slider."
"Get the current focused slide index.","Get the current focused slide index."
"Get the previously played slide.","Get the previously played slide."
"Give the animation a name for editing purposes","Give the animation a name for editing purposes"
"Global Layer Settings","Global Layer Settings"
"Global Layers","Global Layers"
"Global Layers Timeline","Global Layers Timeline"
"Global Settings","Global Settings"
"Global Style Presets","Global Style Presets"
"Global Value ! Option to find under Slider Settings - Parallax Tab","Global Value ! Option to find under Slider Settings - Parallax Tab"
Globals,Globals
"Go To Next Layer","Go To Next Layer"
"Go To Slide","Go To Slide"
"Go To Slide with ID","Go To Slide with ID"
"Go to Editor","Go to Editor"
"GoTo Frame","GoTo Frame"
"Good Afternoon ","Good Afternoon "
"Good Evening ","Good Evening "
"Good Morning ","Good Morning "
"Google Fonts","Google Fonts"
"Google Material Design Icons","Google Material Design Icons"
"Got It","Got It"
"Grab Distance","Grab Distance"
"Grab Opacity","Grab Opacity"
"Grap Opacity","Grap Opacity"
GrayScale,GrayScale
Grayscale,Grayscale
"Grayscale Effect","Grayscale Effect"
"Grayscale End","Grayscale End"
"Grayscale Start","Grayscale Start"
"Grid = Module","Grid = Module"
Group,Group
"Group URL","Group URL"
"Groups\' Photos","Groups\' Photos"
"HML5 Video","HML5 Video"
"HTML Data","HTML Data"
"HTML Tag","HTML Tag"
"HTML Video URL","HTML Video URL"
"HTML5 Audio URL","HTML5 Audio URL"
"HTML5 Autoplay","HTML5 Autoplay"
"HTML5 Video","HTML5 Video"
"HTML5 Video URL","HTML5 Video URL"
Hand,Hand
"Hand Rotation","Hand Rotation"
"Hand Type","Hand Type"
Handle,Handle
Handling,Handling
Haze,Haze
Heatindex,Heatindex
"Heavy Drizzle","Heavy Drizzle"
"Heavy Rain","Heavy Rain"
"Heavy Rain Shower","Heavy Rain Shower"
"Heavy Rain/Wind","Heavy Rain/Wind"
"Heavy Rain/Windy","Heavy Rain/Windy"
"Heavy Snow","Heavy Snow"
"Heavy Snow Shower","Heavy Snow Shower"
"Heavy Snow/Wind","Heavy Snow/Wind"
"Heavy Thunderstorm","Heavy Thunderstorm"
"Heavy Thunderstorm/Windy","Heavy Thunderstorm/Windy"
Height,Height
"Height Attr.","Height Attr."
"Height Attrib.","Height Attrib."
"Height Segments","Height Segments"
"Help Center","Help Center"
"Help Directory","Help Directory"
"Help Mode","Help Mode"
"Helps to create more natural movement as the hand draws/moves the Layer into place","Helps to create more natural movement as the hand draws/moves the Layer into place"
"Hero Scene","Hero Scene"
Hidden,Hidden
"Hidden in Navigation","Hidden in Navigation"
"Hide ""Under"" Width","Hide ""Under"" Width"
"Hide After","Hide After"
"Hide After Loop","Hide After Loop"
"Hide After: Desktop","Hide After: Desktop"
"Hide After: Mobile","Hide After: Mobile"
"Hide All Layers Under","Hide All Layers Under"
"Hide Cursor at End","Hide Cursor at End"
"Hide Hand","Hide Hand"
"Hide Hand when Done","Hide Hand when Done"
"Hide Highlight Boxes","Hide Highlight Boxes"
"Hide Marked Layers","Hide Marked Layers"
"Hide Over","Hide Over"
"Hide Over Limit","Hide Over Limit"
"Hide Slider Under Width","Hide Slider Under Width"
"Hide Under","Hide Under"
"Hide Under Browser width...","Hide Under Browser width..."
"Hide Under Limit","Hide Under Limit"
"Hide Under Width","Hide Under Width"
"Hide all Layers under when the window is below this number","Hide all Layers under when the window is below this number"
"Hide on Mobile","Hide on Mobile"
"Hide the Arrows when the browser window is equal to or above a certain number","Hide the Arrows when the browser window is equal to or above a certain number"
"Hide the Arrows when the browser window is equal to or above this number","Hide the Arrows when the browser window is equal to or above this number"
